URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Collection Type,Recorded by,Chronotype,Material,Period,Find Color,Fabric group,Extant Part,Un,Comments,Date Read,Quantity,Reader Number,Weight,Duration,End date,Start date
http://opencontext.org/subjects/E33303CC-6D8C-4975-0DFE-41EF24095D0B,https://n2t.net/ark:/28722/k2gm83h81,Batch 44,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 56,,http://opencontext.org/subjects/7EF1D2CA-DF5E-4A27-D60D-1801BDB595E4,34.98106578,33.70993877,1191,1191,Sample,2013-10-25T00:00:00Z,2018-05-31T21:49:46Z,,Survey,R. Scott Moore,Cypriot W-7,pottery,Medieval-Modern,brown,medium coarse,rim,56_44_1,w7pithos black stone pithos,,1,1,205,817,2008,1191
http://opencontext.org/subjects/EDEC02F9-ADA0-4A31-FAA5-7923BC174BFB,https://n2t.net/ark:/28722/k23n22865,Batch 116 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:12Z,,Survey,R. Scott Moore,Cypriot Red Slip 9,pottery,"Roman, Late",orange,fine,rim,71.1_116_1,IMITATION?,,1,1,10,449,749,300
http://opencontext.org/subjects/1B1406BF-C0CE-40EA-C6CB-A88F3B9D6120,https://n2t.net/ark:/28722/k2v40mt8t,Batch 115 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:25:36Z,,Survey,R. Scott Moore,Phocaean Ware 10,pottery,"Roman, Late",pink,fine,rim,71.1_115_1,H.10.4,,1,1,41,449,749,300
http://opencontext.org/subjects/44CA2F37-9775-4C31-2B44-FF0DE3257895,https://n2t.net/ark:/28722/k2fn12m9t,Batch 24,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 61,,http://opencontext.org/subjects/FF4BE060-C789-4686-6BCA-FCE6F25033BD,34.98179219,33.7090685,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:22:40Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,61_24_1,Top of low ridge immediately to theh SW of the  heights of Vigla including the N & S slope of the ridge.,,1,1,106,449,749,300
http://opencontext.org/subjects/DF8A17E4-CDBF-40BB-1188-E9A362BF2A38,https://n2t.net/ark:/28722/k2cj89g31,Batch 37,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 15,,http://opencontext.org/subjects/CEA97DB8-1EA0-4F48-92AC-160E0741A668,34.98143405,33.70862721,-99,299,Sample,2013-10-25T00:00:00Z,2018-05-31T21:56:29Z,amphora,Survey,R. Scott Moore,"Amphora, Koan-type",pottery,"Roman, Early",buff,amphora,handle,15_37_1,,,1,1,123,398,299,0
http://opencontext.org/subjects/626B962B-6375-492D-C843-81CB52DEB8BE,https://n2t.net/ark:/28722/k2cj89g12,Batch 18,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 247,,http://opencontext.org/subjects/ED5EB772-C765-45CF-C085-7681DEF7F8A1,34.98644273,33.71568215,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:46:11Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,247_18_1,"orange with grey core and white stones, horizontal handle",,1,1,98,1499,749,0
http://opencontext.org/subjects/E251E96C-2765-435B-1869-48298D49CAAE,https://n2t.net/ark:/28722/k2kh0gv3h,Batch 28,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 13,,http://opencontext.org/subjects/6FD3A87B-0B84-46C7-5D8C-84C254478489,34.98143911,33.70775078,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:32:04Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,shoulder/neck,13_28_1,,,1,1,104,449,749,300
http://opencontext.org/subjects/B6830312-9139-472D-605B-8AF55695F0AF,https://n2t.net/ark:/28722/k2154gh72,Batch 8,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,-99,299,Sample,2013-10-25T00:00:00Z,2018-05-31T22:32:29Z,amphora,Survey,R. Scott Moore,"Amphora, Koan-type",pottery,"Roman, Early",buff,amphora,handle,71_8_1,,,1,1,55,398,299,0
http://opencontext.org/subjects/DCD3D097-2AFA-4606-F961-2EF30F6F5796,https://n2t.net/ark:/28722/k2jm25b60,Batch 36,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 13,,http://opencontext.org/subjects/6FD3A87B-0B84-46C7-5D8C-84C254478489,34.98143911,33.70775078,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:52:44Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",red,amphora,shoulder/neck,13_36_1,,,1,1,126,449,749,300
http://opencontext.org/subjects/5B7BB1ED-E0B0-4C4C-219D-FB2F5EA08DBD,https://n2t.net/ark:/28722/k2nk38165,Batch 22,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 23,,http://opencontext.org/subjects/890EAD64-8D3D-4702-0518-1F72759F26BA,34.98108602,33.70643306,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:11:22Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,23_22_1,,,2,1,109,449,749,300
http://opencontext.org/subjects/D90341F7-7197-4727-691F-4828DF0A5807,https://n2t.net/ark:/28722/k2js9k328,Batch 10,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 43,,http://opencontext.org/subjects/C103A8BA-3E4B-4912-A963-9FD43D3A6A88,34.98151774,33.70374098,-750,-100,Sample,2013-10-25T00:00:00Z,2018-05-31T22:29:40Z,,Survey,R. Scott Moore,"Storage, Archaic Basket Handle",pottery,Archaic-Hellenistic,yellow,coarse,handle,43_10_1,Archaic; offset-looking Archaic loop handle,,1,1,290,650,0,0
http://opencontext.org/subjects/A7FEE0B9-1BE4-449B-6F9E-16EE4176873A,https://n2t.net/ark:/28722/k2gh9d555,Batch 17,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 18,,http://opencontext.org/subjects/E0B13BEF-BDEA-494C-F838-6F254EBF3AF4,34.98107335,33.70862402,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:06:30Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,toe,18_17_1,,,1,1,276,449,749,300
http://opencontext.org/subjects/9A2E804F-FCC0-4DBF-F529-80E09D95F345,https://n2t.net/ark:/28722/k28913m2v,Batch 19,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 240,,http://opencontext.org/subjects/7D230DAD-B039-4C29-EA60-A984FDD37067,34.98501282,33.71347855,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:07:09Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,240_19_1,,,1,1,109,449,749,300
http://opencontext.org/subjects/7A42FF4B-EE15-437B-C918-5D423E1E3F4A,https://n2t.net/ark:/28722/k25q4tg3k,Batch 13,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 210,,http://opencontext.org/subjects/F61D3875-38F8-483F-A787-CBA1605658CD,34.98823328,33.71788895,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:17:30Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,210_13_1,,,1,1,66,449,749,300
http://opencontext.org/subjects/4C412E44-7C69-4AC6-8389-D0A02B8F8F97,https://n2t.net/ark:/28722/k2bc3vs28,Batch 25,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 188,,http://opencontext.org/subjects/509AF398-6EA0-4A4B-9509-9FA6AFF4FAA1,34.98680085,33.7161235,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:22:02Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,188_25_1,,,1,1,49,449,749,300
http://opencontext.org/subjects/15CB5438-E90E-44DE-D81A-5D25A155EA9C,https://n2t.net/ark:/28722/k2cf9m29m,Batch 24,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 190,,http://opencontext.org/subjects/40C8B92D-7318-4C93-1F01-1D4C9CFC6024,34.98679572,33.71699999,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:35:07Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,190_24_1,,,1,1,138,449,749,300
http://opencontext.org/subjects/70D1647B-1545-4847-0331-EA4F313B56D8,https://n2t.net/ark:/28722/k2zp3xw1n,Batch 31,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 231,,http://opencontext.org/subjects/E1557C5B-6685-40C4-902B-ADF960496854,34.98537349,33.71348165,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:19Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,231_31_1,,,1,1,91,449,749,300
http://opencontext.org/subjects/F09B26B1-E5BD-4EF8-3C75-3446570769D8,https://n2t.net/ark:/28722/k22n51c8w,Batch 13,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Dhekeleia,Unit 220,,http://opencontext.org/subjects/5047D27B-5310-4FCF-E41E-6F32BE0437B7,34.98572395,33.7152377,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:54:30Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Ancient Historic",pottery,Ancient Historic,red,medium coarse,handle,220_13_1,"grey core, asymetrical.",,1,1,26,1499,749,0
http://opencontext.org/subjects/4A014098-8C0F-43D5-36D3-60576A0B25B8,https://n2t.net/ark:/28722/k2g15w64k,Batch 16,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 198,,http://opencontext.org/subjects/A8A3088B-4239-45B7-3CFE-22B3336C1013,34.98715383,33.71744135,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:05:06Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",brown,amphora,handle,198_16_1,,,1,1,78,449,749,300
http://opencontext.org/subjects/4CD5A925-68B3-44A9-9558-819A77FA1FD6,https://n2t.net/ark:/28722/k2vq2v57b,Batch 27,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 189,,http://opencontext.org/subjects/A01482D4-477F-4A5C-A8AA-4632E0D7550D,34.98679829,33.71656175,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:58:56Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",pink,amphora,handle,189_27_1,,,1,1,113,449,749,300
http://opencontext.org/subjects/DB8C30D6-CFD0-42C1-32F9-A24D024BCF98,https://n2t.net/ark:/28722/k20c4vf3j,Batch 29,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 190,,http://opencontext.org/subjects/40C8B92D-7318-4C93-1F01-1D4C9CFC6024,34.98679572,33.71699999,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:08:11Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",brown,amphora,rim,190_29_1,,,1,1,33,449,749,300
http://opencontext.org/subjects/86E7B444-75BB-41EC-5784-A6659336AB47,https://n2t.net/ark:/28722/k24t6gz55,Batch 7,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 171,,http://opencontext.org/subjects/34A25F15-BDDD-4A90-A653-23E6BE8DEDE4,34.98609738,33.7130496,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:28:05Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,171_7_1,,,1,1,98,449,749,300
http://opencontext.org/subjects/BFC2B78C-3973-4825-418F-47CA45E0A697,https://n2t.net/ark:/28722/k2b27rm7m,Batch 24,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 14,,http://opencontext.org/subjects/B007B278-7679-4BE8-89CF-A2F96BE4F7F8,34.98143658,33.70818899,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:42:06Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,14_24_1,"very coarse, lots of inclusions",,1,1,101,1499,749,0
http://opencontext.org/subjects/2337461B-9502-46C2-CEF8-FDE4BC7B1ADF,https://n2t.net/ark:/28722/k2sf2p71w,Batch 7,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 238,,http://opencontext.org/subjects/31777063-8C10-4B46-AA06-C49674FEBC6D,34.98500772,33.71435502,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:49:43Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",pink,amphora,handle,238_7_1,,,1,1,90,449,749,300
http://opencontext.org/subjects/93FE925D-9DDE-489E-A964-8368C62B6A65,https://n2t.net/ark:/28722/k2b56fx9j,Batch 9,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 28,,http://opencontext.org/subjects/A19DFDE9-D6F8-43E4-2574-2E8EE24005A7,34.98071524,33.70818284,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:13:44Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",buff,amphora,rim,28_9_1,,,1,1,21,449,749,300
http://opencontext.org/subjects/67ED8317-CE8F-4682-397E-2E4C5E143963,https://n2t.net/ark:/28722/k2kh0gt0m,Batch 14,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 127,,http://opencontext.org/subjects/2968B2B9-77EF-4D06-F445-3815DA29EA85,34.9846547,33.71303722,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:49:36Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,127_14_1,,,1,1,107,449,749,300
http://opencontext.org/subjects/BA8594C2-8717-4981-25B3-D67615E8E1E7,https://n2t.net/ark:/28722/k2bz63326,Batch 22,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 183,,http://opencontext.org/subjects/32F1F3E4-0BC5-4CBC-60B4-DAFBA7695C5D,34.98538367,33.7117287,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:56:33Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,183_22_1,,,1,1,105,449,749,300
http://opencontext.org/subjects/9EAB384C-64E6-4BCB-1DC0-C991898A4798,https://n2t.net/ark:/28722/k21r6pv27,Batch 13,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 126,,http://opencontext.org/subjects/DAD1446E-0869-4019-7262-CD02BC48B3E5,34.98465724,33.71259899,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:37:19Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,medium coarse,rim,126_13_1,open container,,1,1,9,1499,749,0
http://opencontext.org/subjects/C5DC9162-AB81-43CF-47EA-555A645A2735,https://n2t.net/ark:/28722/k2gt5h90c,Batch 19,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 131,,http://opencontext.org/subjects/1065E301-E7B9-41E0-7E3A-D170A74D22ED,34.98501791,33.71260208,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:21Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,131_19_1,,,1,1,112,449,749,300
http://opencontext.org/subjects/09B0036F-F21C-4551-9A83-39D2A725E121,https://n2t.net/ark:/28722/k2154gh91,Batch 14,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 49,,http://opencontext.org/subjects/C5AF0814-3CD8-4F26-C333-D27731C11C3D,34.98071018,33.70905927,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:39:38Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,medium coarse,handle,49_14_1,RED INCLUSIONS,,1,1,2,1499,749,0
http://opencontext.org/subjects/61B0D1F2-1D43-41AB-16F7-037B6E45CFE0,https://n2t.net/ark:/28722/k2hd7qm95,Batch 15,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 182,,http://opencontext.org/subjects/4823D5A2-EBB0-4523-80A9-94EBAE7E7EDC,34.98538113,33.71216694,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:52:25Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",buff,amphora,handle,182_15_1,,,1,1,80,449,749,300
http://opencontext.org/subjects/68299D0D-194A-4BC4-BC51-DED8D12FEF54,https://n2t.net/ark:/28722/k2vh5fc2q,Batch 12,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 120,,http://opencontext.org/subjects/480D933D-C60A-41C7-1F12-6033C3709D0C,34.98430674,33.71084297,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:56:53Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",pink,amphora,handle,120_12_1,,,2,1,122,449,749,300
http://opencontext.org/subjects/7E572D77-779D-490E-2655-9062E6A4D11D,https://n2t.net/ark:/28722/k2qf8mc8w,Batch 11,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 140,,http://opencontext.org/subjects/8E6990CD-20FE-4FA2-1E11-686A4411ADC2,34.98644784,33.71480567,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:01:53Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",buff,amphora,handle,140_11_1,,,1,1,106,449,749,300
http://opencontext.org/subjects/B8FF1C7A-4963-4A49-C419-8821C9690129,https://n2t.net/ark:/28722/k2jd4rj10,Batch 3,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 166,,http://opencontext.org/subjects/B7EB1DD0-8AF7-4B22-1F61-314594D16605,34.98286406,33.71083063,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:29:37Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,rim,166_3_1,"lots of black grits, fragments, jub, BA?",,1,1,63,1499,749,0
http://opencontext.org/subjects/27ED01C3-6233-493D-F687-08C6C67E9BCA,https://n2t.net/ark:/28722/k20p0zk92,Batch 15,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Dhekeleia,Unit 221,,http://opencontext.org/subjects/53417E43-F7B9-423D-4E5C-B32FEA3F54AE,34.9857265,33.71479946,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:17Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,221_15_1,,,1,1,140,449,749,300
http://opencontext.org/subjects/9A1CBCDC-4135-44D8-AD50-58C3D4850A08,https://n2t.net/ark:/28722/k2m040r6g,Batch 16,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 120,,http://opencontext.org/subjects/480D933D-C60A-41C7-1F12-6033C3709D0C,34.98430674,33.71084297,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:19Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",pink,amphora,handle,120_16_1,,,1,1,69,449,749,300
http://opencontext.org/subjects/B978FE2C-A2F8-4F51-9D3E-94BDA4AC4CF4,https://n2t.net/ark:/28722/k26t0jq94,Batch 35,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:32:35Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,medium coarse,rim,71_35_1,LIME INCLUSIONS,,1,1,12,1499,749,0
http://opencontext.org/subjects/A6BA98B7-E6F0-4ED4-9DD7-34219CCA48B4,https://n2t.net/ark:/28722/k21g0kp93,Batch 27,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 67,,http://opencontext.org/subjects/6C856C40-DC6B-4ED5-DF25-BE04FBA3FF83,34.98252366,33.70732177,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:18:04Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,67_27_1,,,1,1,189,449,749,300
http://opencontext.org/subjects/E7229AF4-B2B0-4908-470E-FE2DD9AA4306,https://n2t.net/ark:/28722/k2d21td16,Batch 23,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 31,,http://opencontext.org/subjects/38CEB168-2B8D-48A5-A9F8-863DB5E49685,34.98219018,33.70509341,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:39:09Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,31_23_1,,,1,1,25,449,749,300
http://opencontext.org/subjects/7CA760AA-361A-4432-4D5B-206D9F521722,https://n2t.net/ark:/28722/k27942p63,Batch 34,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 65,,http://opencontext.org/subjects/6DEE1431-C403-458C-804E-0B3FDE872F41,34.98252871,33.70644533,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:27:10Z,amphora,Survey,R. Scott Moore,"Amphora, Roman Late",pottery,"Roman, Late",orange,amphora,handle,65_34_1,,,1,1,57,449,749,300
